STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,ACMH,ACMH_ATTRIBUTES,ACSH,ACSH_ATTRIBUTES,AWND,AWND_ATTRIBUTES,FMTM,FMTM_ATTRIBUTES,FRGT,FRGT_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TOBS,TOBS_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT07,WT07_ATTRIBUTES,WT08,WT08_ATTRIBUTES,WT09,WT09_ATTRIBUTES,WT10,WT10_ATTRIBUTES,WT11,WT11_ATTRIBUTES,WT13,WT13_ATTRIBUTES,WT14,WT14_ATTRIBUTES,WT15,WT15_ATTRIBUTES,WT16,WT16_ATTRIBUTES,WT17,WT17_ATTRIBUTES,WT18,WT18_ATTRIBUTES,WT19,WT19_ATTRIBUTES,WT21,WT21_ATTRIBUTES,WT22,WT22_ATTRIBUTES,WV03,WV03_ATTRIBUTES
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,05-08-66,90,",,X",100,",,X",,,,,,,,,0,",,0,2400",34,",,X",0,",,0,",0,",,0,",,,26.1,",,0",17.8,",,0",,,288,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,5.8,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,06-08-66,40,",,X",40,",,X",,,,,,,,,0,",,0,2400",85,",,X",0,",,0,",0,",,0,",,,31.1,",,0",15.6,",,0",,,720,",,X",,,,,,,,,180,"W,,X",,,,,,,,,,,4.9,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,07-08-66,80,",,X",80,",,X",,,,,,,,,0,",,0,2400",83,",,X",0,",,0,",0,",,0,",,,30.6,",,0",17.8,",,0",,,702,",,X",,,,,,,,,135,"W,,X",,,,,,,,,,,5.4,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,08-08-66,70,",,X",70,",,X",,,,,,,,,5.6,",,0,2400",81,",,X",0,",,0,",0,",,0,",,,30.6,",,0",20.6,",,0",,,678,",,X",,,,,,,,,135,"W,,X",,,,,,,,,,,5.8,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,09-08-66,100,",,X",100,",,X",,,,,,,,,0,",,0,2400",45,",,X",0,",,0,",0,",,0,",,,30.6,",,0",20.6,",,0",,,372,",,X",,,,,,,,,135,"W,,X",,,,,,,,,,,5.4,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,10-08-66,60,",,X",60,",,X",,,,,,,,,15.2,"T,,0,2400",68,",,X",0,",,0,",0,",,0,",,,31.1,",,0",22.2,",,0",,,564,",,X",,,,,,,,,225,"W,,X",,,,,,,,,,,4.9,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,11-08-66,60,",,X",80,",,X",,,,,,,,,0,",,0,2400",38,",,X",0,",,0,",0,",,0,",,,33.3,",,0",21.1,",,0",,,324,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,12.1,",,X",1,",,X",,,1,",,0",,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,12-08-66,50,",,X",40,",,X",,,,,,,,,0,"T,,0,2400",67,",,X",0,",,0,",0,",,0,",,,28.9,",,0",17.2,",,0",,,558,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,8,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,13-08-66,80,",,X",90,",,X",,,,,,,,,0,",,0,2400",75,",,X",0,",,0,",0,",,0,",,,25,",,0",12.8,",,0",,,618,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,14-08-66,100,",,X",100,",,X",,,,,,,,,1,"T,,0,2400",27,",,X",0,",,0,",0,",,0,",,,25,",,0",16.1,",,0",,,222,",,X",,,,,,,,,135,"W,,X",,,,,,,,,,,5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,15-08-66,80,",,X",80,",,X",,,,,,,,,7.6,",,0,2400",12,",,X",0,",,0,",0,",,0,",,,27.8,",,0",20.6,",,0",,,102,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,3.6,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,16-08-66,90,",,X",90,",,X",,,,,,,,,0,",,0,2400",52,",,X",0,",,0,",0,",,0,",,,30.6,",,0",20.6,",,0",,,426,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,9.8,",,X",1,",,X",1,",,X",1,",,0",,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,17-08-66,10,",,X",0,",,X",,,,,,,,,0,",,0,2400",100,",,X",0,",,0,",0,",,0,",,,30,",,0",17.2,",,0",,,822,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,18-08-66,10,",,X",10,",,X",,,,,,,,,0,",,0,2400",100,",,X",0,",,0,",0,",,0,",,,31.7,",,0",15,",,0",,,822,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,6.7,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,19-08-66,50,",,X",60,",,X",,,,,,,,,0,",,0,2400",80,",,X",0,",,0,",0,",,0,",,,32.8,",,0",20,",,0",,,654,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,4.5,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,20-08-66,50,",,X",60,",,X",,,,,,,,,0,",,0,2400",75,",,X",0,",,0,",0,",,0,",,,29.4,",,0",20,",,0",,,606,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,6.3,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,21-08-66,30,",,X",20,",,X",,,,,,,,,0,",,0,2400",81,",,X",0,",,0,",0,",,0,",,,31.1,",,0",17.2,",,0",,,654,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,4.9,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,22-08-66,70,",,X",90,",,X",,,,,,,,,0,"T,,0,2400",26,",,X",0,",,0,",0,",,0,",,,30.6,",,0",22.2,",,0",,,210,",,X",,,,,,,,,225,"W,,X",,,,,,,,,,,4.5,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,23-08-66,60,",,X",90,",,X",,,,,,,,,0,",,0,2400",46,",,X",0,",,0,",0,",,0,",,,30.6,",,0",19.4,",,0",,,366,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,7.6,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,24-08-66,40,",,X",40,",,X",,,,,,,,,0,",,0,2400",87,",,X",0,",,0,",0,",,0,",,,27.2,",,0",11.1,",,0",,,702,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,25-08-66,60,",,X",90,",,X",,,,,,,,,0,",,0,2400",85,",,X",0,",,0,",0,",,0,",,,26.1,",,0",12.8,",,0",,,684,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,5.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,26-08-66,30,",,X",40,",,X",,,,,,,,,0,",,0,2400",92,",,X",0,",,0,",0,",,0,",,,30.6,",,0",13.9,",,0",,,738,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,7.2,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,27-08-66,30,",,X",20,",,X",,,,,,,,,0,",,0,2400",94,",,X",0,",,0,",0,",,0,",,,31.1,",,0",12.8,",,0",,,744,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,7.6,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,28-08-66,10,",,X",10,",,X",,,,,,,,,0,",,0,2400",99,",,X",0,",,0,",0,",,0,",,,32.8,",,0",16.7,",,0",,,786,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,4.9,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,29-08-66,20,",,X",20,",,X",,,,,,,,,0,",,0,2400",84,",,X",0,",,0,",0,",,0,",,,33.3,",,0",17.2,",,0",,,660,",,X",,,,,,,,,180,"W,,X",,,,,,,,,,,6.3,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,30-08-66,70,",,X",50,",,X",,,,,,,,,0,",,0,2400",80,",,X",0,",,0,",0,",,0,",,,32.8,",,0",20,",,0",,,630,",,X",,,,,,,,,225,"W,,X",,,,,,,,,,,5.8,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,31-08-66,30,",,X",20,",,X",,,,,,,,,0,",,0,2400",74,",,X",0,",,0,",0,",,0,",,,32.8,",,0",20,",,0",,,582,",,X",,,,,,,,,180,"W,,X",,,,,,,,,,,7.6,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,01-09-66,70,",,X",80,",,X",,,,,,,,,0,",,0,2400",66,",,X",0,",,0,",0,",,0,",,,31.1,",,0",17.8,",,0",,,522,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,5.4,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,02-09-66,90,",,X",100,",,X",,,,,,,,,20.6,",,0,2400",84,",,X",0,",,0,",0,",,0,",,,32.8,",,0",16.7,",,0",,,660,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,6.3,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,03-09-66,50,",,X",40,",,X",,,,,,,,,0,",,0,2400",73,",,X",0,",,0,",0,",,0,",,,32.8,",,0",17.2,",,0",,,570,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,9.8,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,04-09-66,100,",,X",100,",,X",,,,,,,,,0,"T,,0,2400",26,",,X",0,",,0,",0,",,0,",,,30,",,0",20.6,",,0",,,204,",,X",,,,,,,,,180,"W,,X",,,,,,,,,,,7.2,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,05-09-66,70,",,X",60,",,X",,,,,,,,,0,",,0,2400",68,",,X",0,",,0,",0,",,0,",,,30,",,0",18.3,",,0",,,528,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,5.8,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,06-09-66,50,",,X",30,",,X",,,,,,,,,0,",,0,2400",96,",,X",0,",,0,",0,",,0,",,,28.9,",,0",16.1,",,0",,,744,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,07-09-66,50,",,X",40,",,X",,,,,,,,,0,",,0,2400",75,",,X",0,",,0,",0,",,0,",,,25.6,",,0",13.3,",,0",,,582,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,08-09-66,90,",,X",80,",,X",,,,,,,,,0,",,0,2400",54,",,X",0,",,0,",0,",,0,",,,26.1,",,0",15,",,0",,,414,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,7.6,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,09-09-66,70,",,X",80,",,X",,,,,,,,,0,",,0,2400",71,",,X",0,",,0,",0,",,0,",,,26.7,",,0",15,",,0",,,546,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,7.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,10-09-66,40,",,X",60,",,X",,,,,,,,,0,",,0,2400",100,",,X",0,",,0,",0,",,0,",,,28.9,",,0",10.6,",,0",,,762,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,11-09-66,40,",,X",40,",,X",,,,,,,,,0,",,0,2400",91,",,X",0,",,0,",0,",,0,",,,30,",,0",10.6,",,0",,,690,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,5.4,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,12-09-66,100,",,X",100,",,X",,,,,,,,,0,",,0,2400",31,",,X",0,",,0,",0,",,0,",,,24.4,",,0",15.6,",,0",,,234,",,X",,,,,,,,,135,"W,,X",,,,,,,,,,,5.8,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,13-09-66,100,",,X",100,",,X",,,,,,,,,119.1,"T,,0,2400",47,",,X",0,",,0,",0,",,0,",,,24.4,",,0",15,",,0",,,354,",,X",,,,,,,,,135,"W,,X",,,,,,,,,,,5.4,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,14-09-66,100,",,X",100,",,X",,,,,,,,,0.3,",,0,2400",0,",,X",0,",,0,",0,",,0,",,,21.1,",,0",18.3,",,0",,,0,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,8.9,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,15-09-66,80,",,X",100,",,X",,,,,,,,,0,",,0,2400",13,",,X",0,",,0,",0,",,0,",,,22.8,",,0",10.6,",,0",,,96,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,9.8,",,X",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,16-09-66,10,",,X",20,",,X",,,,,,,,,0,",,0,2400",100,",,X",0,",,0,",0,",,0,",,,20,",,0",7.8,",,0",,,750,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,5.4,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,17-09-66,40,",,X",50,",,X",,,,,,,,,0,",,0,2400",90,",,X",0,",,0,",0,",,0,",,,23.9,",,0",6.7,",,0",,,672,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,3.1,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,18-09-66,50,",,X",60,",,X",,,,,,,,,2,",,0,2400",86,",,X",0,",,0,",0,",,0,",,,25,",,0",8.3,",,0",,,642,",,X",,,,,,,,,180,"W,,X",,,,,,,,,,,4.5,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,19-09-66,100,",,X",90,",,X",,,,,,,,,15.2,",,0,2400",53,",,X",0,",,0,",0,",,0,",,,23.9,",,0",12.8,",,0",,,396,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,4.5,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,20-09-66,100,",,X",100,",,X",,,,,,,,,40.4,",,0,2400",0,",,X",0,",,0,",0,",,0,",,,17.2,",,0",15,",,0",,,0,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,13,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,21-09-66,100,",,X",100,",,X",,,,,,,,,2,",,0,2400",8,",,X",0,",,0,",0,",,0,",,,23.9,",,0",15.6,",,0",,,54,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,13,",,X",1,",,X",,,1,",,0",,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,22-09-66,80,",,X",100,",,X",,,,,,,,,0,",,0,2400",13,",,X",0,",,0,",0,",,0,",,,21.1,",,0",15.6,",,0",,,96,",,X",,,,,,,,,225,"W,,X",,,,,,,,,,,8,",,X",1,",,X",,,1,",,0",,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,23-09-66,20,",,X",30,",,X",,,,,,,,,0,",,0,2400",97,",,X",0,",,0,",0,",,0,",,,21.1,",,0",11.1,",,0",,,702,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,9.8,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,24-09-66,30,",,X",50,",,X",,,,,,,,,0.8,",,0,2400",98,",,X",0,",,0,",0,",,0,",,,18.3,",,0",8.9,",,0",,,708,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,11.2,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,25-09-66,100,",,X",100,",,X",,,,,,,,,0,",,0,2400",28,",,X",0,",,0,",0,",,0,",,,18.3,",,0",10.6,",,0",,,258,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,6.3,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,26-09-66,50,",,X",50,",,X",,,,,,,,,4.6,",,0,2400",75,",,X",0,",,0,",0,",,0,",,,18.9,",,0",6.1,",,0",,,582,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,4,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,27-09-66,90,",,X",100,",,X",,,,,,,,,5.8,",,0,2400",0,",,X",0,",,0,",0,",,0,",,,13.3,",,0",5,",,0",,,0,",,X",,,,,,,,,45,"W,,X",,,,,,,,,,,4.5,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,28-09-66,100,",,X",100,",,X",,,,,,,,,10.2,",,0,2400",0,",,X",0,",,0,",0,",,0,",,,14.4,",,0",11.7,",,0",,,0,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,4,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,29-09-66,100,",,X",100,",,X",,,,,,,,,0,",,0,2400",0,",,X",0,",,0,",0,",,0,",,,16.1,",,0",13.9,",,0",,,0,",,X",,,,,,,,,225,"W,,X",,,,,,,,,,,5.8,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,30-09-66,70,",,X",40,",,X",,,,,,,,,25.1,",,0,2400",73,",,X",0,",,0,",0,",,0,",,,22.8,",,0",13.9,",,0",,,516,",,X",,,,,,,,,270,"W,,X",,,,,,,,,,,11.6,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,01-10-66,90,",,X",100,",,X",,,,,,,,,0,",,0,2400",0,",,X",0,",,0,",0,",,0,",,,15,",,0",5,",,0",,,0,",,X",,,,,,,,,360,"W,,X",,,,,,,,,,,8.9,",,X",1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,02-10-66,0,",,X",10,",,X",,,,,,,,,0,",,0,2400",100,",,X",0,",,0,",0,",,0,",,,17.2,",,0",3.9,",,0",,,702,",,X",,,,,,,,,315,"W,,X",,,,,,,,,,,5.4,",,X",,,,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013739,"PHILADELPHIA INTERNATIONAL AIRPORT, PA US",39.87326,-75.22681,2.1,03-10-66,10,",,X",20,",,X",,,,,,,,,0,",,0,2400",96,",,X",0,",,0,",0,",,0,",,,19.4,",,0",3.3,",,0",,,672,",,X",,,,,,,,,180,"W,,X",,,,,,,,,,,4.5,",,X",1,",,X",,,,,,,,,,,,,1,",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
